Stock ID,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Vendor,Order Status,Product Category,Brand,Product Description,Product Base Margin,Order Date,Profit,Quantity,Sales,Order ID,Month,Year
171123,120.0,186.0,22.5,FF1019,DIRECT,finished,Shoes,Ecco,Ecco orange leather sports shoes 39,23%,2017-02-01,43.5,1.0,186.0,20170212,2.0,2017.0
171216,56.0,70.0,5.0,FF1019,DIRECT,finished,Shoes,Ecco,Ecco black 38,13%,2017-02-01,9.0,1.0,70.0,20170282,2.0,2017.0
171192,161.0,200.0,5.0,L1730,DIRECT,finished,Shoes,Ferragamo,Salvatore Ferragamo Lola 0616498 Tip Flat 8563 Nude 5B,17%,2017-02-01,34.0,1.0,200.0,2017INV82,2.0,2017.0
171209,150.0,236.0,15.0,L1520,DIRECT,finished,Shoes,Ferragamo,Salvatore Ferragamo Susi Patent Tip Pumps Black 6,30%,2017-02-01,71.0,1.0,236.0,2017INV92,2.0,2017.0
171210,184.0,269.0,15.0,H1251,DIRECT,finished,Shoes,Ferragamo,Salvatore Ferragamo Varina 0613892 Patented Flat 8855 Retail $495 Marble Powder 7.5B,26%,2017-02-01,70.0,1.0,269.0,2017INV93,2.0,2017.0
,,,,,,,,,,,,,,,,,
171124,409.0,454.0,5.0,H1134,DIRECT,finished,Cosmetic,Lamer,Lamer Value Cream and Concentrate Set,9%,2017-02-01,40.0,1.0,454.0,20170213,2.0,2017.0
171200,306.0,340.0,5.0,VVIP1038,DIRECT,finished,Cosmetic,Lamer,Lamer radiance suit,9%,2017-02-01,29.0,1.0,340.0,20170274,2.0,2017.0
171203,306.0,340.0,5.0,L1126,DIRECT,finished,Cosmetic,Lamer,Lamer radiance suit,9%,2017-02-01,29.0,1.0,340.0,20170277,2.0,2017.0
171214,306.0,340.0,5.0,VIP1061,DIRECT,finished,Cosmetic,Lamer,Lamer radiance suit,9%,2017-02-01,29.0,1.0,340.0,20170280,2.0,2017.0
171237,80.0,93.0,5.0,L1728,DIRECT,finished,Clothing,Maje,Maje Word Thick Thirt Orange 3,9%,2017-02-01,8.0,1.0,93.0,2017INV105,2.0,2017.0
171238,80.0,93.0,5.0,L1728,DIRECT,finished,Clothing,Maje,Maje word thick Thirt dark blue 2,9%,2017-02-01,8.0,1.0,93.0,2017INV106,2.0,2017.0
171193,80.0,90.0,5.0,L1730,DIRECT,finished,Clothing,Maje,Maje word thick Thirt dark blue 2,6%,2017-02-01,5.0,1.0,90.0,2017INV83,2.0,2017.0
171189,413.0,469.0,30.0,L1121,DIRECT,finished,Handbag,Meli Melo,Meli Melo Medium Thela leather bag with small hand bag,6%,2017-02-01,26.0,1.0,469.0,2017INV79,2.0,2017.0
171205,150.0,193.0,22.5,L1535,DIRECT,finished,Shoes,Miumiu,Miumiu Nappa 1 5S172A Pedal 9511 Black 36,11%,2017-02-01,20.5,1.0,193.0,2017INV88,2.0,2017.0
171207,108.0,150.0,15.0,VIP1035,DIRECT,finished,Shoes,Miumiu,Miumiu VIT. Lux Bicolor 5F104A Colorblocked Pointed Flats 0528 Retail-$495 Light Purple 375/38,18%,2017-02-01,27.0,1.0,150.0,2017INV90,2.0,2017.0
171208,150.0,193.0,22.5,H1145,DIRECT,finished,Shoes,Miumiu,Miumiu Nappa 1 5S172A Feet 9573 Black 39,11%,2017-02-01,20.5,1.0,193.0,2017INV91,2.0,2017.0
171113,70.0,136.0,22.5,VIP1020,DIRECT,finished,Shoes,NB,Nb 999 mint green 365,32%,2017-02-01,43.5,1.0,136.0,2017021,2.0,2017.0
171229,88.0,110.0,5.0,L1728,DIRECT,finished,Clothing,Rebecca Minkoff,"Rebecca Minkoff
Cary Silk Blouse Silk White Long Sleeve Shirt m",15%,2017-02-01,17.0,1.0,110.0,20170291,2.0,2017.0
171179,571.4,729.0,15.0,L1757,V1012,finished,Accessories,Redline,Redline full rope 10 points drill platinum 2,20%,2017-02-01,142.6,1.0,729.0,20170268,2.0,2017.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
171206,172.0,211.0,22.5,L1126,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Round Elastic Band Small Leather Black 6.5,8%,2017-02-01,16.5,1.0,211.0,2017INV89,2.0,2017.0
171217,154.0,250.0,22.5,H1102,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Cordon Ballet Sling Black with Black 7.5,29%,2017-02-01,73.5,1.0,250.0,2017INV96,2.0,2017.0
171218,154.0,250.0,22.5,H1106,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Cordon Ballet Sling Black with Black 5.5,29%,2017-02-01,73.5,1.0,250.0,2017INV97,2.0,2017.0
171219,408.0,514.0,30.0,VIP1050,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Grandiose Suede Boots Black 6.5,15%,2017-02-01,76.0,1.0,514.0,2017INV98,2.0,2017.0
171220,109.0,154.0,22.5,H1118,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman FLEX Pedal Metallic 6,15%,2017-02-01,22.5,1.0,154.0,2017INV99,2.0,2017.0
171125,83.0,169.0,7.5,H1146,DIRECT,finished,Clothing,Ted Baker,Ted baker jacket 3,46%,2017-02-01,78.5,1.0,169.0,20170214,2.0,2017.0
171126,144.0,193.0,7.5,H1146,DIRECT,finished,Clothing,Ted Baker,Ted baker flower midi skirt mid skirt 2,22%,2017-02-01,41.5,1.0,193.0,20170215,2.0,2017.0
171235,83.0,103.0,5.0,L1728,DIRECT,finished,Clothing,Ted Baker,TED BAKER gayl bow sleeve short-sleeved jacket black 2,15%,2017-02-01,15.0,1.0,103.0,2017INV103,2.0,2017.0
171175,344.0,411.0,15.0,L1608,DIRECT,finished,Handbag,Tory Burch,Tory burch fleming black bag,13%,2017-02-01,52.0,1.0,411.0,20170264,2.0,2017.0
171215,374.0,411.0,15.0,L1757,V1016,finished,Handbag,Tory Burch,Tb fleming black,5%,2017-02-01,22.0,1.0,411.0,20170281,2.0,2017.0
171230,111.2,139.0,5.0,L1728,DIRECT,finished,Clothing,Tory Burch,Tory burch pink cashmere,16%,2017-02-01,22.8,1.0,139.0,20170292,2.0,2017.0
171240,135.0,157.0,5.0,L1728,DIRECT,finished,Shoes,Tory Burch,Tory Burch Raleigh Wedge Logo Shoes Brown 5.5,11%,2017-02-01,17.0,1.0,157.0,2017INV108,2.0,2017.0
171180,76.0,111.0,7.5,L1376,DIRECT,finished,Handbag,Tory Burch,Tory Burch Cross Clutch Red,25%,2017-02-01,27.5,1.0,111.0,2017INV73,2.0,2017.0
171181,119.0,136.0,7.5,VIP1142,DIRECT,finished,Handbag,Tory Burch,Tory Burch Long Wallet,7%,2017-02-01,9.5,1.0,136.0,2017INV74,2.0,2017.0
171184,119.0,136.0,7.5,L1515,DIRECT,finished,Handbag,Tory Burch,Tory Burch Long Wallet,7%,2017-02-01,9.5,1.0,136.0,2017INV77,2.0,2017.0
171211,103.0,141.0,15.0,L1293,DIRECT,finished,Shoes,Tory Burch,Tory Burch Reva Ballet Flat Silver Buckle Black 6.5,16%,2017-02-01,23.0,1.0,141.0,2017INV94,2.0,2017.0
171212,181.0,211.0,15.0,L1240,DIRECT,finished,Shoes,Tory Burch,Tory Burch Minnie Flats Light Oak 7,7%,2017-02-01,15.0,1.0,211.0,2017INV95,2.0,2017.0
171127,38.0,61.0,7.5,VIP1021,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v Wine Red 80c=m,25%,2017-02-01,15.5,1.0,61.0,20170216,2.0,2017.0
171129,52.0,80.0,4.5,L1664,DIRECT,finished,Clothing,Victoria Secrete,Vs Lace Short Skirt White Black s,29%,2017-02-01,23.5,1.0,80.0,20170218,2.0,2017.0
171130,54.0,89.0,4.5,L1664,DIRECT,finished,Clothing,Victoria Secrete,Vs Short Silk Nightgown Pink s,34%,2017-02-01,30.5,1.0,89.0,20170219,2.0,2017.0
171131,38.0,57.0,4.5,VVIP1047,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v Wine Red s,25%,2017-02-01,14.5,1.0,57.0,20170220,2.0,2017.0
171132,22.0,44.0,4.5,VVIP1047,DIRECT,finished,Clothing,Victoria Secrete,Vs Bralette buckle watermelon powder small m,40%,2017-02-01,17.5,1.0,44.0,20170221,2.0,2017.0
171133,38.0,57.0,4.5,VVIP1047,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge black s,25%,2017-02-01,14.5,1.0,57.0,20170222,2.0,2017.0
171134,38.0,58.0,4.5,L1241,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v Black 80d=l,27%,2017-02-01,15.5,1.0,58.0,20170223,2.0,2017.0
171135,38.0,58.0,4.5,L1241,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v white 80d=l,27%,2017-02-01,15.5,1.0,58.0,20170224,2.0,2017.0
171136,22.0,43.0,3.8,VIP1119,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front hollow black 75c or 80b priority 75c small,40%,2017-02-01,17.3,1.0,43.0,20170225,2.0,2017.0
171137,38.0,57.0,3.8,VIP1119,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge black 75c or 80b priority 75c m,27%,2017-02-01,15.3,1.0,57.0,20170226,2.0,2017.0
171138,38.0,57.0,3.8,VIP1119,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v black 75c or 80b priority 75c m,27%,2017-02-01,15.3,1.0,57.0,20170227,2.0,2017.0
171139,22.0,43.0,3.8,VIP1119,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle black 75c or 80b priority 75c small,40%,2017-02-01,17.3,1.0,43.0,20170228,2.0,2017.0
171140,38.0,57.0,4.5,L1445,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge black s,25%,2017-02-01,14.5,1.0,57.0,20170229,2.0,2017.0
171141,38.0,57.0,4.5,L1445,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge white s,25%,2017-02-01,14.5,1.0,57.0,20170230,2.0,2017.0
171142,25.0,56.0,4.5,L1445,DIRECT,finished,Clothing,Victoria Secrete,"VERY SEXY
Lace Cheeky Panty black and white each m number two panties",47%,2017-02-01,26.5,1.0,56.0,20170231,2.0,2017.0
171143,43.0,67.0,4.5,H1025,DIRECT,finished,Clothing,Victoria Secrete,Vs Explosive Bralette Black s,29%,2017-02-01,19.5,1.0,67.0,20170232,2.0,2017.0
171144,38.0,57.0,4.5,H1025,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v black s,25%,2017-02-01,14.5,1.0,57.0,20170233,2.0,2017.0
171145,22.0,46.0,7.5,L1581,DIRECT,finished,Clothing,Victoria Secrete,Vs Bralette Rose Wine 70a=s,36%,2017-02-01,16.5,1.0,46.0,20170234,2.0,2017.0
171146,52.0,86.0,4.5,L1451,DIRECT,finished,Clothing,Victoria Secrete,Vs lace short skirt black s,34%,2017-02-01,29.5,1.0,86.0,20170235,2.0,2017.0
171147,63.0,86.0,4.5,L1451,DIRECT,finished,Clothing,Victoria Secrete,Vs word collar sexy underwear white s,22%,2017-02-01,18.5,1.0,86.0,20170236,2.0,2017.0
171148,85.0,93.0,4.5,L1451,DIRECT,finished,Clothing,Victoria Secrete,Vs Siamese Sexy Underwear Black 34b,4%,2017-02-01,3.5,1.0,93.0,20170237,2.0,2017.0
171149,38.0,60.0,3.8,VVIP1028,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge black s,30%,2017-02-01,18.3,1.0,60.0,20170238,2.0,2017.0
171150,32.0,46.0,3.8,VVIP1028,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette rims light rose pink small m,22%,2017-02-01,10.3,1.0,46.0,20170239,2.0,2017.0
171151,68.0,94.0,3.8,VVIP1028,DIRECT,finished,Clothing,Victoria Secrete,Vs bra versa with very sexy white lace 34a,24%,2017-02-01,22.3,1.0,94.0,20170240,2.0,2017.0
171152,38.0,83.0,3.8,VVIP1028,DIRECT,finished,Clothing,Victoria Secrete,Three matching underwear m black white,50%,2017-02-01,41.3,1.0,83.0,20170241,2.0,2017.0
171153,43.0,70.0,3.8,VVIP1028,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette apron red s,33%,2017-02-01,23.3,1.0,70.0,20170242,2.0,2017.0
171154,13.0,27.0,3.8,VVIP1028,DIRECT,finished,Clothing,Victoria Secrete,Matching underwear red m,38%,2017-02-01,10.3,1.0,27.0,20170243,2.0,2017.0
171155,22.0,43.0,4.5,L1565,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle 80e=xl,38%,2017-02-01,16.5,1.0,43.0,20170244,2.0,2017.0
171156,22.0,43.0,4.5,L1565,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle rose wine 80d=xl,38%,2017-02-01,16.5,1.0,43.0,20170245,2.0,2017.0
171157,22.0,40.0,4.5,L1565,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle black 80d=xl,34%,2017-02-01,13.5,1.0,40.0,20170246,2.0,2017.0
171158,38.0,58.0,3.8,H1043,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v nude brown s,28%,2017-02-01,16.3,1.0,58.0,20170247,2.0,2017.0
171159,38.0,58.0,3.8,H1043,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge pale pink s,28%,2017-02-01,16.3,1.0,58.0,20170248,2.0,2017.0
171160,38.0,57.0,3.0,VIP1105,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge pale pink 80b=l,28%,2017-02-01,16.0,1.0,57.0,20170249,2.0,2017.0
171161,38.0,57.0,3.0,VIP1105,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge black 80b=l,28%,2017-02-01,16.0,1.0,57.0,20170250,2.0,2017.0
171162,22.0,43.0,3.0,VIP1105,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle white 80b=l,42%,2017-02-01,18.0,1.0,43.0,20170251,2.0,2017.0
171163,22.0,43.0,3.0,VIP1105,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle white 85b=l,42%,2017-02-01,18.0,1.0,43.0,20170252,2.0,2017.0
171164,22.0,43.0,3.0,VIP1105,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle black 85b=l,42%,2017-02-01,18.0,1.0,43.0,20170253,2.0,2017.0
171165,38.0,56.0,3.0,VIP1105,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette plunge pale pink 85b=l,27%,2017-02-01,15.0,1.0,56.0,20170254,2.0,2017.0
171166,22.0,43.0,4.5,VIP1033,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle black 75c=m,38%,2017-02-01,16.5,1.0,43.0,20170255,2.0,2017.0
171167,13.0,41.0,4.5,VIP1033,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette longline burgundy 75c=m,57%,2017-02-01,23.5,1.0,41.0,20170256,2.0,2017.0
171168,38.0,57.0,4.5,VVIP1038,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v bare brown 75b=s,25%,2017-02-01,14.5,1.0,57.0,20170257,2.0,2017.0
171169,43.0,67.0,4.5,VVIP1038,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette Explosion Pink 75b=s,29%,2017-02-01,19.5,1.0,67.0,20170258,2.0,2017.0
171170,13.0,43.0,3.0,VIP1085,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front buckle black 70c=s,63%,2017-02-01,27.0,1.0,43.0,20170259,2.0,2017.0
171171,13.0,41.0,3.0,VIP1085,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette front hollow white 70c=s,61%,2017-02-01,25.0,1.0,41.0,20170260,2.0,2017.0
171172,54.0,89.0,3.0,VIP1085,DIRECT,finished,Clothing,Victoria Secrete,Vs short silk pajamas dark purple s,36%,2017-02-01,32.0,1.0,89.0,20170261,2.0,2017.0
171173,54.0,86.0,3.0,VIP1085,DIRECT,finished,Clothing,Victoria Secrete,Vs increase 1.5 cup bra white glossy 70c,34%,2017-02-01,29.0,1.0,86.0,20170262,2.0,2017.0
171174,54.0,69.0,3.0,VIP1085,DIRECT,finished,Clothing,Victoria Secrete,Vs Balconet Push-Up Black Lace 70c,17%,2017-02-01,12.0,1.0,69.0,20170263,2.0,2017.0
171187,43.0,70.0,4.5,L1344,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette Explosion Pink 75b=s,32%,2017-02-01,22.5,1.0,70.0,20170270,2.0,2017.0
171198,43.0,70.0,7.5,VVIP1025,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette Halter white b85 or c80=l,28%,2017-02-01,19.5,1.0,70.0,20170272,2.0,2017.0
171233,149.0,169.0,5.0,L1728,DIRECT,finished,Clothing,Vince,Vince wool sweater black,9%,2017-02-01,15.0,1.0,169.0,20170294,2.0,2017.0
171177,112.0,141.0,7.5,L1652,DIRECT,finished,Handbag,Zac Posen,Zac posen mini eartha black gold,15%,2017-02-01,21.5,1.0,141.0,20170266,2.0,2017.0
171362,75.0,89.0,8.0,VIP1083,DIRECT,finished,Shoes,Adrienne Vittadini,Adrienne Vittadini Selby Pump Red 6,7%,2017-03-01,6.0,1.0,89.0,20170395,3.0,2017.0
171363,75.0,89.0,8.0,VIP1140,DIRECT,finished,Shoes,Adrienne Vittadini,Adrienne Vittadini Selby Pump Black 7.5,7%,2017-03-01,6.0,1.0,89.0,20170396,3.0,2017.0
171364,75.0,89.0,8.0,L1261,DIRECT,finished,Shoes,Adrienne Vittadini,Adrienne Vittadini Selby Pump Black 8,7%,2017-03-01,6.0,1.0,89.0,20170397,3.0,2017.0
171295,110.0,170.0,15.0,VVIP1017,DIRECT,finished,Clothing,AG,Ag men's jeans classic color do not stovepipe suitable for dwarfs 2 feet 9 waist,26%,2017-03-01,45.0,1.0,170.0,20170327,3.0,2017.0
171314,103.0,146.0,15.0,VIP1022,DIRECT,finished,Clothing,AG,Ag Jeans Dark Blue 26,19%,2017-03-01,28.0,1.0,146.0,20170346,3.0,2017.0
171318,110.0,170.0,15.0,VIP1016,DIRECT,finished,Clothing,AG,Ag jodi crop fringe jeans 26,26%,2017-03-01,45.0,1.0,170.0,20170350,3.0,2017.0
171379,131.0,164.0,7.5,VIP1093,DIRECT,finished,Clothing,Alice Olivia,Ao trousers 2,16%,2017-03-01,25.5,1.0,164.0,201703109,3.0,2017.0
171304,61.0,138.0,5.0,L1538,DIRECT,finished,Clothing,Alice Olivia,Alice Olivia Nila Wind Long Sleeve White M,52%,2017-03-01,72.0,1.0,138.0,2017INV116,3.0,2017.0
171360,61.0,207.0,7.5,VVIP1038,DIRECT,finished,Clothing,Alice Olivia,Alice olivia O nila wind coat white L,67%,2017-03-01,138.5,1.0,207.0,2017INV122,3.0,2017.0
171361,26.0,89.0,7.5,H1159,DIRECT,finished,Clothing,Alice Olivia,Alice Olivia Stora Skirt Black Bottom Red Flower 4,62%,2017-03-01,55.5,1.0,89.0,2017INV123,3.0,2017.0
171361,26.0,89.0,7.5,H1131,DIRECT,finished,Clothing,Alice Olivia,Alice Olivia Stora Skirt Black Bottom Red Flower 4,62%,2017-03-01,55.5,1.0,89.0,2017INV124,3.0,2017.0
171288,378.0,464.0,30.0,L1126,DIRECT,finished,Clothing,All Saints,All saints leather US 2,12%,2017-03-01,56.0,1.0,464.0,20170319,3.0,2017.0
171288,378.0,464.0,30.0,L1154,DIRECT,finished,Clothing,All Saints,All saints leather US 2,12%,2017-03-01,56.0,1.0,464.0,20170320,3.0,2017.0
171290,378.0,457.0,30.0,FF1030,DIRECT,finished,Clothing,All Saints,All saints leather US 0,11%,2017-03-01,49.0,1.0,457.0,20170322,3.0,2017.0
171370,301.0,479.0,22.5,VIP1105,DIRECT,finished,Clothing,All Saints,All saints leather clothing 4 yards,32%,2017-03-01,155.5,1.0,479.0,201703103,3.0,2017.0
171283,161.0,236.0,15.0,VVIP1021,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine white shirt chest folds 40 second choice right shoulder with flowers 1590,25%,2017-03-01,60.0,1.0,236.0,20170313,3.0,2017.0
171284,184.0,256.0,15.0,VVIP1044,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine pointed collar black white shirt short sleeve,22%,2017-03-01,57.0,1.0,256.0,20170314,3.0,2017.0
171285,155.0,227.0,15.0,L1565,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine navy shirt white with black edging 42,25%,2017-03-01,57.0,1.0,227.0,20170315,3.0,2017.0
171374,88.0,169.0,7.5,H1159,DIRECT,finished,Clothing,Ann Fontaine,Anne fotain shirt red 38,43%,2017-03-01,73.5,1.0,169.0,20170333,3.0,2017.0
171307,83.0,169.0,7.5,H1203,DIRECT,finished,Clothing,Ann Fontaine,Anne fontain shirt red 40,46%,2017-03-01,78.5,1.0,169.0,20170339,3.0,2017.0
171310,146.0,211.0,7.5,VIP1023,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine black elastic white shirt 38,27%,2017-03-01,57.5,1.0,211.0,20170342,3.0,2017.0
171400,142.0,211.0,15.0,FF1027,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine black elastic white shirt 42,26%,2017-03-01,54.0,1.0,211.0,20170369,3.0,2017.0
171413,137.0,211.0,7.5,L1521,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine naja shirt arm hollow shirt 42,32%,2017-03-01,66.5,1.0,211.0,201703147,3.0,2017.0
171417,182.0,256.0,7.5,H1131,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine pointed collar black white shirt 40,26%,2017-03-01,66.5,1.0,256.0,201703151,3.0,2017.0
171417,170.0,256.0,7.5,VIP1037,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine pointed collar black white shirt 40,31%,2017-03-01,78.5,1.0,256.0,201703152,3.0,2017.0
171436,146.0,207.0,7.5,H1115,DIRECT,finished,Clothing,Ann Fontaine,Anne fontaine black elastic white shirt 40,26%,2017-03-01,53.5,1.0,207.0,201703173,3.0,2017.0
171293,27.0,71.0,15.0,H1227,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie ladies head white s,41%,2017-03-01,29.0,1.0,71.0,20170325,3.0,2017.0
171294,27.0,71.0,15.0,VIP1035,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie Lady's Head Rose Red m,41%,2017-03-01,29.0,1.0,71.0,20170326,3.0,2017.0
171333,15.0,41.0,7.5,VIP1035,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Hat Red,45%,2017-03-01,18.5,1.0,41.0,20170329,3.0,2017.0
171298,27.0,71.0,15.0,VVIP1042,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie lady's head white m,41%,2017-03-01,29.0,1.0,71.0,20170330,3.0,2017.0
171305,27.0,64.0,15.0,FF1006,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie Lady Blue m,34%,2017-03-01,22.0,1.0,64.0,20170337,3.0,2017.0
171306,27.0,64.0,15.0,H1203,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie Sweater s Wine red,34%,2017-03-01,22.0,1.0,64.0,20170338,3.0,2017.0
171339,27.0,71.0,15.0,VIP1142,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx female purple s,41%,2017-03-01,29.0,1.0,71.0,20170371,3.0,2017.0
171340,27.0,71.0,15.0,VVIP1021,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Rose m,41%,2017-03-01,29.0,1.0,71.0,20170372,3.0,2017.0
171341,27.0,71.0,15.0,L1137,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Black Turtle m,41%,2017-03-01,29.0,1.0,71.0,20170373,3.0,2017.0
171342,27.0,71.0,15.0,H1288,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Headset xl Grey,41%,2017-03-01,29.0,1.0,71.0,20170374,3.0,2017.0
171343,27.0,143.0,15.0,VIP1114,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Rose l Men's Grey l First Model,71%,2017-03-01,101.0,1.0,143.0,20170375,3.0,2017.0
171344,27.0,71.0,15.0,L1575,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Black Header l,41%,2017-03-01,29.0,1.0,71.0,20170376,3.0,2017.0
171345,27.0,71.0,15.0,H1292,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Grey m,41%,2017-03-01,29.0,1.0,71.0,20170377,3.0,2017.0
171346,27.0,71.0,15.0,H1227,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Black m,41%,2017-03-01,29.0,1.0,71.0,20170378,3.0,2017.0
171347,27.0,71.0,15.0,L1662,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Black,41%,2017-03-01,29.0,1.0,71.0,20170379,3.0,2017.0
171348,27.0,71.0,15.0,VIP1006,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Zipper Black l,41%,2017-03-01,29.0,1.0,71.0,20170380,3.0,2017.0
171349,27.0,71.0,7.5,VIP1006,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx Purple s,51%,2017-03-01,36.5,1.0,71.0,20170381,3.0,2017.0
171243,27.0,67.0,15.0,L1433,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie black s,37%,2017-03-01,25.0,1.0,67.0,2017031000,3.0,2017.0
171244,27.0,67.0,15.0,H1314,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie black m,37%,2017-03-01,25.0,1.0,67.0,2017031001,3.0,2017.0
171245,27.0,67.0,15.0,L1445,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie grey 1.75 150 pounds,37%,2017-03-01,25.0,1.0,67.0,2017031002,3.0,2017.0
171249,27.0,67.0,15.0,H1211,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx zip hoodie black xl,37%,2017-03-01,25.0,1.0,67.0,2017031006,3.0,2017.0
171250,27.0,65.0,15.0,L1144,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie rose red l,35%,2017-03-01,23.0,1.0,65.0,2017031007,3.0,2017.0
171254,27.0,71.0,15.0,H1018,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie jp model models l,41%,2017-03-01,29.0,1.0,71.0,2017031011,3.0,2017.0
171255,27.0,71.0,15.0,L1582,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie jp model models m,41%,2017-03-01,29.0,1.0,71.0,2017031012,3.0,2017.0
171255,27.0,71.0,15.0,H1251,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie jp model models m,41%,2017-03-01,29.0,1.0,71.0,2017031013,3.0,2017.0
171255,27.0,71.0,15.0,L1271,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie jp model models m,41%,2017-03-01,29.0,1.0,71.0,2017031014,3.0,2017.0
171255,27.0,71.0,15.0,L1566,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie jp model models m,41%,2017-03-01,29.0,1.0,71.0,2017031016,3.0,2017.0
171256,27.0,71.0,15.0,L1371,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie jp model xl grey no matter hoodie cardigan,41%,2017-03-01,29.0,1.0,71.0,2017031017,3.0,2017.0
171257,27.0,64.0,15.0,FF1006,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie jp models gray l,34%,2017-03-01,22.0,1.0,64.0,2017031018,3.0,2017.0
171259,27.0,64.0,15.0,FF1006,DIRECT,finished,Clothing,Arc'teryx ,Arc'teryx hoodie Hula grey l,34%,2017-03-01,22.0,1.0,64.0,2017031020,3.0,2017.0
