Stock ID,Order Priority,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Customer Name,Vendor,Order Status (Backorder?),Product Category,Product Sub-Category / Brand,Product Container,Product_Name_EN,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
171189,,413,469,30,L1121,,DIRECT,finished,Handbag,Meli Melo,,Meli Melo Medium Thela leather bag with small hand bag,6%,,,,,2/17/2017,,26,1,469,2017INV79
171205,,150,193,22.5,L1535,,DIRECT,finished,Shoes,Miumiu,,Miumiu Nappa 1 5S172A Pedal 9511 Black 36,11%,,,,,2/17/2017,,20.5,1,193,2017INV88
171207,,108,150,15,VIP1035,,DIRECT,finished,Shoes,Miumiu,,Miumiu VIT. Lux Bicolor 5F104A Colorblocked Pointed Flats 0528 Retail-$495 Light Purple 375/38,18%,,,,,2/17/2017,,27,1,150,2017INV90
171208,,150,193,22.5,H1145,,DIRECT,finished,Shoes,Miumiu,,Miumiu Nappa 1 5S172A Feet 9573 Black 39,11%,,,,,2/17/2017,,20.5,1,193,2017INV91
171113,,70,136,22.5,VIP1020,,DIRECT,finished,Shoes,NB,,Nb 999 mint green 365,32%,,,,,2/17/2017,,43.5,1,136,2017021
171229,,88,110,5,L1728,,DIRECT,finished,Clothing,Rebecca Minkoff,,"Rebecca Minkoff
Cary Silk Blouse Silk White Long Sleeve Shirt m",15%,,,,,2/17/2017,,17,1,110,20170291
171179,,571.4,729,15,L1757,,V1012,finished,Accessories,Redline,,Redline full rope 10 points drill platinum 2,20%,,,,,2/17/2017,,142.6,1,729,20170268
171196,,438,438,5,L1730,,DIRECT,finished,Shoes,Roger Vivier,,Roger Viver Flat bottom buckle yellow 37,-1%,,,,,2/17/2017,,-5,1,438,2017INV86
171231,,649,626,5,L1728,,DIRECT,finished,Handbag,Stella McCartney,,Stella McCartney 3 chains Shoulder Bags Zhao Wei Similar Red,-4%,,,,,2/17/2017,,-28,1,626,2017INV101
171234,,3,0,5,L1728,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Nursing Gift Set,,,,,,2/17/2017,,-8,1,0,2017INV102
171206,,172,211,22.5,L1126,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Round Elastic Band Small Leather Black 6.5,8%,,,,,2/17/2017,,16.5,1,211,2017INV89
171217,,154,250,22.5,H1102,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Cordon Ballet Sling Black with Black 7.5,29%,,,,,2/17/2017,,73.5,1,250,2017INV96
171218,,154,250,22.5,H1106,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Cordon Ballet Sling Black with Black 5.5,29%,,,,,2/17/2017,,73.5,1,250,2017INV97
171219,,408,514,30,VIP1050,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Grandiose Suede Boots Black 6.5,15%,,,,,2/17/2017,,76,1,514,2017INV98
171220,,109,154,22.5,H1118,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman FLEX Pedal Metallic 6,15%,,,,,2/17/2017,,22.5,1,154,2017INV99
171125,,83,169,7.5,H1146,,DIRECT,finished,Clothing,Ted Baker,,Ted baker jacket 3,46%,,,,,2/17/2017,,78.5,1,169,20170214
171126,,144,193,7.5,H1146,,DIRECT,finished,Clothing,Ted Baker,,Ted baker flower midi skirt mid skirt 2,22%,,,,,2/17/2017,,41.5,1,193,20170215
171235,,83,103,5,L1728,,DIRECT,finished,Clothing,Ted Baker,,TED BAKER gayl bow sleeve short-sleeved jacket black 2,15%,,,,,2/17/2017,,15,1,103,2017INV103
171175,,344,411,15,L1608,,DIRECT,finished,Handbag,Tory Burch,,Tory burch fleming black bag,13%,,,,,2/17/2017,,52,1,411,20170264
171215,,374,411,15,L1757,,V1016,finished,Handbag,Tory Burch,,Tb fleming black,5%,,,,,2/17/2017,,22,1,411,20170281
171230,,111.2,139,5,L1728,,DIRECT,finished,Clothing,Tory Burch,,Tory burch pink cashmere,16%,,,,,2/17/2017,,22.8,1,139,20170292
171240,,135,157,5,L1728,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Raleigh Wedge Logo Shoes Brown 5.5,11%,,,,,2/17/2017,,17,1,157,2017INV108
171180,,76,111,7.5,L1376,,DIRECT,finished,Handbag,Tory Burch,,Tory Burch Cross Clutch Red,25%,,,,,2/17/2017,,27.5,1,111,2017INV73
171181,,119,136,7.5,VIP1142,,DIRECT,finished,Handbag,Tory Burch,,Tory Burch Long Wallet,7%,,,,,2/17/2017,,9.5,1,136,2017INV74
171184,,119,136,7.5,L1515,,DIRECT,finished,Handbag,Tory Burch,,Tory Burch Long Wallet,7%,,,,,2/17/2017,,9.5,1,136,2017INV77
171211,,103,141,15,L1293,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Reva Ballet Flat Silver Buckle Black 6.5,16%,,,,,2/17/2017,,23,1,141,2017INV94
171212,,181,211,15,L1240,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Minnie Flats Light Oak 7,7%,,,,,2/17/2017,,15,1,211,2017INV95
171127,,38,61,7.5,VIP1021,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v Wine Red 80c=m,25%,,,,,2/17/2017,,15.5,1,61,20170216
171129,,52,80,4.5,L1664,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Lace Short Skirt White Black s,29%,,,,,2/17/2017,,23.5,1,80,20170218
171130,,54,89,4.5,L1664,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Short Silk Nightgown Pink s,34%,,,,,2/17/2017,,30.5,1,89,20170219
171131,,38,57,4.5,VVIP1047,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v Wine Red s,25%,,,,,2/17/2017,,14.5,1,57,20170220
171132,,22,44,4.5,VVIP1047,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Bralette buckle watermelon powder small m,40%,,,,,2/17/2017,,17.5,1,44,20170221
171133,,38,57,4.5,VVIP1047,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge black s,25%,,,,,2/17/2017,,14.5,1,57,20170222
171134,,38,58,4.5,L1241,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v Black 80d=l,27%,,,,,2/17/2017,,15.5,1,58,20170223
171135,,38,58,4.5,L1241,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v white 80d=l,27%,,,,,2/17/2017,,15.5,1,58,20170224
171136,,22,43,3.8,VIP1119,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front hollow black 75c or 80b priority 75c small,40%,,,,,2/17/2017,,17.3,1,43,20170225
171137,,38,57,3.8,VIP1119,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge black 75c or 80b priority 75c m,27%,,,,,2/17/2017,,15.3,1,57,20170226
171138,,38,57,3.8,VIP1119,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v black 75c or 80b priority 75c m,27%,,,,,2/17/2017,,15.3,1,57,20170227
171139,,22,43,3.8,VIP1119,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle black 75c or 80b priority 75c small,40%,,,,,2/17/2017,,17.3,1,43,20170228
171140,,38,57,4.5,L1445,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge black s,25%,,,,,2/17/2017,,14.5,1,57,20170229
171141,,38,57,4.5,L1445,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge white s,25%,,,,,2/17/2017,,14.5,1,57,20170230
171142,,25,56,4.5,L1445,,DIRECT,finished,Clothing,Victoria Secrete,,"VERY SEXY
Lace Cheeky Panty black and white each m number two panties",47%,,,,,2/17/2017,,26.5,1,56,20170231
171143,,43,67,4.5,H1025,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Explosive Bralette Black s,29%,,,,,2/17/2017,,19.5,1,67,20170232
171144,,38,57,4.5,H1025,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v black s,25%,,,,,2/17/2017,,14.5,1,57,20170233
171145,,22,46,7.5,L1581,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Bralette Rose Wine 70a=s,36%,,,,,2/17/2017,,16.5,1,46,20170234
171146,,52,86,4.5,L1451,,DIRECT,finished,Clothing,Victoria Secrete,,Vs lace short skirt black s,34%,,,,,2/17/2017,,29.5,1,86,20170235
171147,,63,86,4.5,L1451,,DIRECT,finished,Clothing,Victoria Secrete,,Vs word collar sexy underwear white s,22%,,,,,2/17/2017,,18.5,1,86,20170236
171148,,85,93,4.5,L1451,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Siamese Sexy Underwear Black 34b,4%,,,,,2/17/2017,,3.5,1,93,20170237
171149,,38,60,3.8,VVIP1028,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge black s,30%,,,,,2/17/2017,,18.3,1,60,20170238
171150,,32,46,3.8,VVIP1028,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette rims light rose pink small m,22%,,,,,2/17/2017,,10.3,1,46,20170239
171151,,68,94,3.8,VVIP1028,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bra versa with very sexy white lace 34a,24%,,,,,2/17/2017,,22.3,1,94,20170240
171152,,38,83,3.8,VVIP1028,,DIRECT,finished,Clothing,Victoria Secrete,,Three matching underwear m black white,50%,,,,,2/17/2017,,41.3,1,83,20170241
171153,,43,70,3.8,VVIP1028,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette apron red s,33%,,,,,2/17/2017,,23.3,1,70,20170242
171154,,13,27,3.8,VVIP1028,,DIRECT,finished,Clothing,Victoria Secrete,,Matching underwear red m,38%,,,,,2/17/2017,,10.3,1,27,20170243
171155,,22,43,4.5,L1565,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle 80e=xl,38%,,,,,2/17/2017,,16.5,1,43,20170244
171156,,22,43,4.5,L1565,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle rose wine 80d=xl,38%,,,,,2/17/2017,,16.5,1,43,20170245
171157,,22,40,4.5,L1565,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle black 80d=xl,34%,,,,,2/17/2017,,13.5,1,40,20170246
171158,,38,58,3.8,H1043,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v nude brown s,28%,,,,,2/17/2017,,16.3,1,58,20170247
171159,,38,58,3.8,H1043,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge pale pink s,28%,,,,,2/17/2017,,16.3,1,58,20170248
171160,,38,57,3,VIP1105,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge pale pink 80b=l,28%,,,,,2/17/2017,,16,1,57,20170249
171161,,38,57,3,VIP1105,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge black 80b=l,28%,,,,,2/17/2017,,16,1,57,20170250
171162,,22,43,3,VIP1105,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle white 80b=l,42%,,,,,2/17/2017,,18,1,43,20170251
171163,,22,43,3,VIP1105,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle white 85b=l,42%,,,,,2/17/2017,,18,1,43,20170252
171164,,22,43,3,VIP1105,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle black 85b=l,42%,,,,,2/17/2017,,18,1,43,20170253
171165,,38,56,3,VIP1105,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette plunge pale pink 85b=l,27%,,,,,2/17/2017,,15,1,56,20170254
171166,,22,43,4.5,VIP1033,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle black 75c=m,38%,,,,,2/17/2017,,16.5,1,43,20170255
171167,,13,41,4.5,VIP1033,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette longline burgundy 75c=m,57%,,,,,2/17/2017,,23.5,1,41,20170256
171168,,38,57,4.5,VVIP1038,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v bare brown 75b=s,25%,,,,,2/17/2017,,14.5,1,57,20170257
171169,,43,67,4.5,VVIP1038,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette Explosion Pink 75b=s,29%,,,,,2/17/2017,,19.5,1,67,20170258
171170,,13,43,3,VIP1085,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front buckle black 70c=s,63%,,,,,2/17/2017,,27,1,43,20170259
171171,,13,41,3,VIP1085,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette front hollow white 70c=s,61%,,,,,2/17/2017,,25,1,41,20170260
171172,,54,89,3,VIP1085,,DIRECT,finished,Clothing,Victoria Secrete,,Vs short silk pajamas dark purple s,36%,,,,,2/17/2017,,32,1,89,20170261
171173,,54,86,3,VIP1085,,DIRECT,finished,Clothing,Victoria Secrete,,Vs increase 1.5 cup bra white glossy 70c,34%,,,,,2/17/2017,,29,1,86,20170262
171174,,54,69,3,VIP1085,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Balconet Push-Up Black Lace 70c,17%,,,,,2/17/2017,,12,1,69,20170263
171187,,43,70,4.5,L1344,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette Explosion Pink 75b=s,32%,,,,,2/17/2017,,22.5,1,70,20170270
171198,,43,70,7.5,VVIP1025,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette Halter white b85 or c80=l,28%,,,,,2/17/2017,,19.5,1,70,20170272
171233,,149,169,5,L1728,,DIRECT,finished,Clothing,Vince,,Vince wool sweater black,9%,,,,,2/17/2017,,15,1,169,20170294
171177,,112,141,7.5,L1652,,DIRECT,finished,Handbag,Zac Posen,,Zac posen mini eartha black gold,15%,,,,,2/17/2017,,21.5,1,141,20170266
171362,,75,89,8,VIP1083,,DIRECT,finished,Shoes,Adrienne Vittadini,,Adrienne Vittadini Selby Pump Red 6,7%,,,,,3/17/2017,,6,1,89,20170395
171363,,75,89,8,VIP1140,,DIRECT,finished,Shoes,Adrienne Vittadini,,Adrienne Vittadini Selby Pump Black 7.5,7%,,,,,3/17/2017,,6,1,89,20170396
171364,,75,89,8,L1261,,DIRECT,finished,Shoes,Adrienne Vittadini,,Adrienne Vittadini Selby Pump Black 8,7%,,,,,3/17/2017,,6,1,89,20170397
171295,,110,170,15,VVIP1017,,DIRECT,finished,Clothing,AG,,Ag men's jeans classic color do not stovepipe suitable for dwarfs 2 feet 9 waist,26%,,,,,3/17/2017,,45,1,170,20170327
171314,,103,146,15,VIP1022,,DIRECT,finished,Clothing,AG,,Ag Jeans Dark Blue 26,19%,,,,,3/17/2017,,28,1,146,20170346
171318,,110,170,15,VIP1016,,DIRECT,finished,Clothing,AG,,Ag jodi crop fringe jeans 26,26%,,,,,3/17/2017,,45,1,170,20170350
171425,,235,0,5,FF1007,,DIRECT,finished,Supplement,Airborne,,12 bottles of airborne,,,,,,3/17/2017,,-5,,0,201703162
171379,,131,164,7.5,VIP1093,,DIRECT,finished,Clothing,Alice Olivia,,Ao trousers 2,16%,,,,,3/17/2017,,25.5,1,164,201703109
171304,,61,138,5,L1538,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Nila Wind Long Sleeve White M,52%,,,,,3/17/2017,,72,1,138,2017INV116
171360,,61,207,7.5,VVIP1038,,DIRECT,finished,Clothing,Alice Olivia,,Alice olivia O nila wind coat white L,67%,,,,,3/17/2017,,138.5,1,207,2017INV122
171361,,26,89,7.5,H1159,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Stora Skirt Black Bottom Red Flower 4,62%,,,,,3/17/2017,,55.5,1,89,2017INV123
171361,,26,89,7.5,H1131,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Stora Skirt Black Bottom Red Flower 4,62%,,,,,3/17/2017,,55.5,1,89,2017INV124
171288,,378,464,30,L1126,,DIRECT,finished,Clothing,All Saints,,All saints leather US 2,12%,,,,,3/17/2017,,56,1,464,20170319
171288,,378,464,30,L1154,,DIRECT,finished,Clothing,All Saints,,All saints leather US 2,12%,,,,,3/17/2017,,56,1,464,20170320
171290,,378,457,30,FF1030,,DIRECT,finished,Clothing,All Saints,,All saints leather US 0,11%,,,,,3/17/2017,,49,1,457,20170322
171370,,301,479,22.5,VIP1105,,DIRECT,finished,Clothing,All Saints,,All saints leather clothing 4 yards,32%,,,,,3/17/2017,,155.5,1,479,201703103
171283,,161,236,15,VVIP1021,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine white shirt chest folds 40 second choice right shoulder with flowers 1590,25%,,,,,3/17/2017,,60,1,236,20170313
171284,,184,256,15,VVIP1044,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine pointed collar black white shirt short sleeve,22%,,,,,3/17/2017,,57,1,256,20170314
171285,,155,227,15,L1565,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine navy shirt white with black edging 42,25%,,,,,3/17/2017,,57,1,227,20170315
171374,,88,169,7.5,H1159,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fotain shirt red 38,43%,,,,,3/17/2017,,73.5,1,169,20170333
171307,,83,169,7.5,H1203,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontain shirt red 40,46%,,,,,3/17/2017,,78.5,1,169,20170339
171310,,146,211,7.5,VIP1023,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine black elastic white shirt 38,27%,,,,,3/17/2017,,57.5,1,211,20170342
171400,,142,211,15,FF1027,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine black elastic white shirt 42,26%,,,,,3/17/2017,,54,1,211,20170369
171413,,137,211,7.5,L1521,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine naja shirt arm hollow shirt 42,32%,,,,,3/17/2017,,66.5,1,211,201703147
171417,,182,256,7.5,H1131,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine pointed collar black white shirt 40,26%,,,,,3/17/2017,,66.5,1,256,201703151
171417,,170,256,7.5,VIP1037,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine pointed collar black white shirt 40,31%,,,,,3/17/2017,,78.5,1,256,201703152
171436,,146,207,7.5,H1115,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine black elastic white shirt 40,26%,,,,,3/17/2017,,53.5,1,207,201703173
171293,,27,71,15,H1227,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie ladies head white s,41%,,,,,3/17/2017,,29,1,71,20170325
171294,,27,71,15,VIP1035,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Lady's Head Rose Red m,41%,,,,,3/17/2017,,29,1,71,20170326
171333,,15,41,7.5,VIP1035,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Hat Red,45%,,,,,3/17/2017,,18.5,1,41,20170329
171298,,27,71,15,VVIP1042,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie lady's head white m,41%,,,,,3/17/2017,,29,1,71,20170330
171305,,27,64,15,FF1006,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Lady Blue m,34%,,,,,3/17/2017,,22,1,64,20170337
171306,,27,64,15,H1203,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Sweater s Wine red,34%,,,,,3/17/2017,,22,1,64,20170338
171339,,27,71,15,VIP1142,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx female purple s,41%,,,,,3/17/2017,,29,1,71,20170371
171340,,27,71,15,VVIP1021,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Rose m,41%,,,,,3/17/2017,,29,1,71,20170372
171341,,27,71,15,L1137,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Black Turtle m,41%,,,,,3/17/2017,,29,1,71,20170373
171342,,27,71,15,H1288,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Headset xl Grey,41%,,,,,3/17/2017,,29,1,71,20170374
171343,,27,143,15,VIP1114,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Rose l Men's Grey l First Model,71%,,,,,3/17/2017,,101,1,143,20170375
171344,,27,71,15,L1575,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Black Header l,41%,,,,,3/17/2017,,29,1,71,20170376
171345,,27,71,15,H1292,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Grey m,41%,,,,,3/17/2017,,29,1,71,20170377
171346,,27,71,15,H1227,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Black m,41%,,,,,3/17/2017,,29,1,71,20170378
171347,,27,71,15,L1662,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Black,41%,,,,,3/17/2017,,29,1,71,20170379
171348,,27,71,15,VIP1006,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Zipper Black l,41%,,,,,3/17/2017,,29,1,71,20170380
171349,,27,71,7.5,VIP1006,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx Purple s,51%,,,,,3/17/2017,,36.5,1,71,20170381
171352,,27,71,0,VIP1088,,DIRECT,Backorder,Clothing,Arc'teryx ,,Arc'teryx Purple s,62%,,,,,3/17/2017,,44,1,71,20170384
171243,,27,67,15,L1433,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie black s,37%,,,,,3/17/2017,,25,1,67,2017031000
171244,,27,67,15,H1314,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie black m,37%,,,,,3/17/2017,,25,1,67,2017031001
171245,,27,67,15,L1445,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie grey 1.75 150 pounds,37%,,,,,3/17/2017,,25,1,67,2017031002
171249,,27,67,15,H1211,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx zip hoodie black xl,37%,,,,,3/17/2017,,25,1,67,2017031006
171250,,27,65,15,L1144,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie rose red l,35%,,,,,3/17/2017,,23,1,65,2017031007
171254,,27,71,15,H1018,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie jp model models l,41%,,,,,3/17/2017,,29,1,71,2017031011
171255,,27,71,15,L1582,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie jp model models m,41%,,,,,3/17/2017,,29,1,71,2017031012
171255,,27,71,15,H1251,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie jp model models m,41%,,,,,3/17/2017,,29,1,71,2017031013
171255,,27,71,15,L1271,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie jp model models m,41%,,,,,3/17/2017,,29,1,71,2017031014
171255,,27,71,0,VVIP1028,,DIRECT,Backorder,Clothing,Arc'teryx ,,Arc'teryx hoodie jp model models m,,,,,,3/17/2017,,0,0,0,2017031015
171255,,27,71,15,L1566,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie jp model models m,41%,,,,,3/17/2017,,29,1,71,2017031016
171256,,27,71,15,L1371,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie jp model xl grey no matter hoodie cardigan,41%,,,,,3/17/2017,,29,1,71,2017031017
171257,,27,64,15,FF1006,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie jp models gray l,34%,,,,,3/17/2017,,22,1,64,2017031018
171258,,27,71,0,L1371,,DIRECT,Backorder,Clothing,Arc'teryx ,,Arc'teryx hoodie sleeve black xl don't matter hoodie cardigan,62%,,,,,3/17/2017,,44,1,71,2017031019
171259,,27,64,15,FF1006,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Hula grey l,34%,,,,,3/17/2017,,22,1,64,2017031020
171260,,27,71,15,L1343,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Wedge Grey s,41%,,,,,3/17/2017,,29,1,71,2017031021
171261,,27,71,15,H1170,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Ladies Lake Blue s,41%,,,,,3/17/2017,,29,1,71,2017031022
171264,,27,71,15,VVIP1038,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Ladies Lake Blue s 166 54kg,41%,,,,,3/17/2017,,29,1,71,2017031025
171265,,27,71,15,H1138,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Ladies Lake Blue xs,41%,,,,,3/17/2017,,29,1,71,2017031026
171266,,27,71,15,VIP1025,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie zipper men's grey xl,41%,,,,,3/17/2017,,29,1,71,2017031027
171267,,27,71,15,VIP1025,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie zipper men's black xl,41%,,,,,3/17/2017,,29,1,71,2017031028
171268,,27,71,15,H1282,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie zipper style grey m,41%,,,,,3/17/2017,,29,1,71,2017031029
171269,,27,71,15,H1138,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie Men's Zipper Grey S,41%,,,,,3/17/2017,,29,1,71,2017031030
171270,,27,71,15,VIP1074,,DIRECT,finished,Clothing,Arc'teryx ,,Arc'teryx hoodie zipper change to black M,41%,,,,,3/17/2017,,29,1,71,2017031031
171353,,44,76,15,H1203,,DIRECT,finished,Clothing,Armani Exchange,,Ae black sportswear s,22%,,,,,3/17/2017,,17,1,76,20170385
171359,,71,113,22.5,H1082,,DIRECT,finished,Clothing,Banana Republic,,Banana Republic Hedy High Heel Lavender Violet 6,17%,,,,,3/17/2017,,19.5,1,113,2017INV121
171350,,800,886,30,VVIP1016,,DIRECT,finished,Shoes,Chanel,,Chanel classic with 355,6%,,,,,3/17/2017,,56,1,886,20170365
171273,,104,154,15,H1043,,DIRECT,finished,Clothing,Club Monaco,,Club monaco black sleeve shirt s,23%,,,,,3/17/2017,,35,1,154,2017033
171274,,128,170,15,L1126,,DIRECT,finished,Clothing,Club Monaco,,Club monaco bow sleeve blouse white s,16%,,,,,3/17/2017,,27,1,170,2017034
171289,,96,140,7.5,VIP1121,,DIRECT,finished,Clothing,Club Monaco,,Club monaco belt short sleeve black m,26%,,,,,3/17/2017,,36.5,1,140,2017035
171275,,152,211,15,L1126,,DIRECT,finished,Clothing,Club Monaco,,Club monaco striped wool dress xs,21%,,,,,3/17/2017,,44,1,211,2017036
171276,,199,254,15,VVIP1017,,DIRECT,finished,Clothing,Club Monaco,,Club monaco jumpsuit black 0,16%,,,,,3/17/2017,,40,1,254,2017037
171300,,136,183,15,VVIP1044,,DIRECT,finished,Clothing,Club Monaco,,Club monaco Sleeve Hollow Bow White xs,17%,,,,,3/17/2017,,32,1,183,2017038
171282,,104,141,15,H1203,,DIRECT,finished,Clothing,Club Monaco,,Club monaco pandora black collar black sweater s,16%,,,,,3/17/2017,,22,1,141,20170310
171277,,136,184,15,VVIP1028,,DIRECT,finished,Clothing,Club Monaco,,Club monaco white lace pants 2,18%,,,,,3/17/2017,,33,1,184,20170312
